,string
3301,4561.789337
3302,4563.407371
3303,4564.407371
3304,4566.025405
3305,4567.643439
3306,4568.643439
3307,4570.261473
3308,4571.879507
3309,4572.879507
3310,4574.497541
3311,4575.497541
3312,4577.115575
3313,4578.733609
3314,4579.733609
3315,4581.351643
3316,4582.969677
3317,4583.969677
3318,4585.587711
3319,4586.587711
3320,4588.205745
3321,4589.823779
3322,4590.823779
3323,4592.441813
3324,4593.441813
3325,4595.059847
3326,4596.677881
3327,4597.677881
3328,4599.295915
3329,4600.913949
3330,4601.913949
3331,4603.531983
3332,4604.531983
3333,4606.150017
3334,4607.768051
3335,4608.768051
3336,4610.386085
3337,4611.386085
3338,4613.004119
3339,4614.622153
3340,4615.622153
3341,4617.240187
3342,4618.858221
3343,4619.858221
3344,4621.476255
3345,4622.476255
3346,4624.094289
3347,4625.712323
3348,4626.712323
3349,4628.330357
3350,4629.948391
3351,4630.948391
3352,4632.566425
3353,4633.566425
3354,4635.184459
3355,4636.802493
3356,4637.802493
3357,4639.420527
3358,4640.420527
3359,4642.038561
3360,4643.656595
3361,4644.656595
3362,4646.274629
3363,4647.892663
3364,4648.892663
3365,4650.510697
3366,4651.510697
3367,4653.128731
3368,4654.746765
3369,4655.746765
3370,4657.364799
3371,4658.982833
3372,4659.982833
3373,4661.600867
3374,4662.600867
3375,4664.218901
3376,4665.836935
3377,4666.836935
3378,4668.454969
3379,4669.454969
3380,4671.073002
3381,4672.691036
3382,4673.691036
3383,4675.30907
3384,4676.927104
3385,4677.927104
3386,4679.545138
3387,4680.545138
3388,4682.163172
3389,4683.781206
3390,4684.781206
3391,4686.39924
3392,4687.39924
3393,4689.017274
3394,4690.635308
3395,4691.635308
3396,4693.253342
3397,4694.871376
3398,4695.871376
3399,4697.48941
3400,4698.48941
3401,4700.107444
3402,4701.725478
3403,4702.725478
3404,4704.343512
3405,4705.961546
3406,4706.961546
3407,4708.57958
3408,4709.57958
3409,4711.197614
3410,4712.815648
3411,4713.815648
3412,4715.433682
3413,4716.433682
3414,4718.051716
3415,4719.66975
3416,4720.66975
3417,4722.287784
3418,4723.905818
3419,4724.905818
3420,4726.523852
3421,4727.523852
3422,4729.141886
3423,4730.75992
3424,4731.75992
3425,4733.377954
3426,4734.995988
3427,4735.995988
3428,4737.614022
3429,4738.614022
3430,4740.232056
3431,4741.85009
3432,4742.85009
3433,4744.468124
3434,4745.468124
3435,4747.086158
3436,4748.704192
3437,4749.704192
3438,4751.322226
3439,4752.94026
3440,4753.94026
3441,4755.558294
3442,4756.558294
3443,4758.176328
3444,4759.794362
3445,4760.794362
3446,4762.412396
3447,4763.412396
3448,4765.03043
3449,4766.648464
3450,4767.648464
3451,4769.266498
3452,4770.884532
3453,4771.884532
3454,4773.502566
3455,4774.502566
3456,4776.1206
3457,4777.738634
3458,4778.738634
3459,4780.356668
3460,4781.974702
3461,4782.974702
3462,4784.592736
3463,4785.592736
3464,4787.21077
3465,4788.828804
3466,4789.828804
3467,4791.446838
3468,4792.446838
3469,4794.064872
3470,4795.682906
3471,4796.682906
3472,4798.30094
3473,4799.918974
3474,4800.918974
3475,4802.537008
3476,4803.537008
3477,4805.155042
3478,4806.773076
3479,4807.773076
3480,4809.39111
3481,4810.39111
3482,4812.009144
3483,4813.627178
3484,4814.627178
3485,4816.245212
3486,4817.863246
3487,4818.863246
3488,4820.48128
3489,4821.48128
3490,4823.099314
3491,4824.717348
3492,4825.717348
3493,4827.335382
3494,4828.953416
3495,4829.953416
3496,4831.57145
3497,4832.57145
3498,4834.189484
3499,4835.807518
3500,4836.807518
3501,4838.425552
3502,4839.425552
3503,4841.043586
3504,4842.66162
3505,4843.66162
3506,4845.279654
3507,4846.897688
3508,4847.897688
3509,4849.515722
3510,4850.515722
3511,4852.133756
3512,4853.75179
3513,4854.75179
3514,4856.369824
3515,4857.987858
3516,4858.987858
3517,4860.605892
3518,4861.605892
3519,4863.223926
3520,4864.84196
3521,4865.84196
3522,4867.459994
3523,4868.459994
3524,4870.078027
3525,4871.696061
3526,4872.696061
3527,4874.314095
3528,4875.932129
3529,4876.932129
3530,4878.550163
3531,4879.550163
3532,4881.168197
3533,4882.786231
3534,4883.786231
3535,4885.404265
3536,4886.404265
3537,4888.022299
3538,4889.640333
3539,4890.640333
3540,4892.258367
3541,4893.876401
3542,4894.876401
3543,4896.494435
3544,4897.494435
3545,4899.112469
3546,4900.730503
3547,4901.730503
3548,4903.348537
3549,4904.966571
3550,4905.966571
3551,4907.584605
3552,4908.584605
3553,4910.202639
3554,4911.820673
3555,4912.820673
3556,4914.438707
3557,4915.438707
3558,4917.056741
3559,4918.674775
3560,4919.674775
3561,4921.292809
3562,4922.910843
3563,4923.910843
3564,4925.528877
3565,4926.528877
3566,4928.146911
3567,4929.764945
3568,4930.764945
3569,4932.382979
3570,4933.382979
3571,4935.001013
3572,4936.619047
3573,4937.619047
3574,4939.237081
3575,4940.855115
3576,4941.855115
3577,4943.473149
3578,4944.473149
3579,4946.091183
3580,4947.709217
3581,4948.709217
3582,4950.327251
3583,4951.945285
3584,4952.945285
3585,4954.563319
3586,4955.563319
3587,4957.181353
3588,4958.799387
3589,4959.799387
3590,4961.417421
3591,4962.417421
3592,4964.035455
3593,4965.653489
3594,4966.653489
3595,4968.271523
3596,4969.889557
3597,4970.889557
3598,4972.507591
3599,4973.507591
3600,4975.125625
3601,4976.743659
3602,4977.743659
3603,4979.361693
3604,4980.979727
3605,4981.979727
3606,4983.597761
3607,4984.597761
3608,4986.215795
3609,4987.833829
3610,4988.833829
3611,4990.451863
3612,4991.451863
3613,4993.069897
3614,4994.687931
3615,4995.687931
3616,4997.305965
3617,4998.923999
3618,4999.923999
3619,5001.542033
3620,5002.542033
3621,5004.160067
3622,5005.778101
3623,5006.778101
3624,5008.396135
3625,5009.396135
3626,5011.014169
3627,5012.632203
3628,5013.632203
3629,5015.250237
3630,5016.868271
3631,5017.868271
3632,5019.486305
3633,5020.486305
3634,5022.104339
3635,5023.722373
3636,5024.722373
3637,5026.340407
3638,5027.958441
3639,5028.958441
3640,5030.576475
3641,5031.576475
3642,5033.194509
3643,5034.812543
3644,5035.812543
3645,5037.430577
3646,5038.430577
3647,5040.048611
3648,5041.666645
3649,5042.666645
3650,5044.284679
3651,5045.902713
3652,5046.902713
3653,5048.520747
3654,5049.520747
3655,5051.138781
3656,5052.756815
3657,5053.756815
3658,5055.374849
3659,5056.992883
3660,5057.992883
3661,5059.610917
3662,5060.610917
3663,5062.228951
3664,5063.846985
3665,5064.846985
3666,5066.465019
3667,5067.465019
3668,5069.083052
3669,5070.701086
3670,5071.701086
3671,5073.31912
3672,5074.937154
3673,5075.937154
3674,5077.555188
3675,5078.555188
3676,5080.173222
3677,5081.791256
3678,5082.791256
3679,5084.40929
3680,5085.40929
3681,5087.027324
3682,5088.645358
3683,5089.645358
3684,5091.263392
3685,5092.881426
3686,5093.881426
3687,5095.49946
3688,5096.49946
3689,5098.117494
3690,5099.735528
3691,5100.735528
3692,5102.353562
3693,5103.971596
3694,5104.971596
3695,5106.58963
3696,5107.58963
3697,5109.207664
3698,5110.825698
3699,5111.825698
3700,5113.443732
3701,5114.443732
3702,5116.061766
3703,5117.6798
3704,5118.6798
3705,5120.297834
3706,5121.915868
3707,5122.915868
3708,5124.533902
3709,5125.533902
3710,5127.151936
3711,5128.76997
3712,5129.76997
3713,5131.388004
3714,5132.388004
3715,5134.006038
3716,5135.624072
3717,5136.624072
3718,5138.242106
3719,5139.86014
3720,5140.86014
3721,5142.478174
3722,5143.478174
3723,5145.096208
3724,5146.714242
3725,5147.714242
3726,5149.332276
3727,5150.95031
3728,5151.95031
3729,5153.568344
3730,5154.568344
3731,5156.186378
3732,5157.804412
3733,5158.804412
3734,5160.422446
3735,5161.422446
3736,5163.04048
3737,5164.658514
3738,5165.658514
3739,5167.276548
3740,5168.894582
3741,5169.894582
3742,5171.512616
3743,5172.512616
3744,5174.13065
3745,5175.748684
3746,5176.748684
3747,5178.366718
3748,5179.984752
3749,5180.984752
3750,5182.602786
3751,5183.602786
3752,5185.22082
3753,5186.838854
3754,5187.838854
3755,5189.456888
3756,5190.456888
3757,5192.074922
3758,5193.692956
3759,5194.692956
3760,5196.31099
3761,5197.929024
3762,5198.929024
3763,5200.547058
3764,5201.547058
3765,5203.165092
3766,5204.783126
3767,5205.783126
3768,5207.40116
3769,5208.40116
3770,5210.019194
3771,5211.637228
3772,5212.637228
3773,5214.255262
3774,5215.873296
3775,5216.873296
3776,5218.49133
3777,5219.49133
3778,5221.109364
3779,5222.727398
3780,5223.727398
3781,5225.345432
3782,5226.963466
3783,5227.963466
3784,5229.5815
3785,5230.5815
3786,5232.199534
3787,5233.817568
3788,5234.817568
3789,5236.435602
3790,5237.435602
3791,5239.053636
3792,5240.67167
3793,5241.67167
3794,5243.289704
3795,5244.907738
3796,5245.907738
3797,5247.525772
3798,5248.525772
3799,5250.143806
3800,5251.76184
3801,5252.76184
3802,5254.379874
3803,5255.997908
3804,5256.997908
3805,5258.615942
3806,5259.615942
3807,5261.233976
3808,5262.85201
3809,5263.85201
3810,5265.470044
3811,5266.470044
3812,5268.088077
3813,5269.706111
3814,5270.706111
3815,5272.324145
3816,5273.942179
3817,5274.942179
3818,5276.560213
3819,5277.560213
3820,5279.178247
3821,5280.796281
3822,5281.796281
3823,5283.414315
3824,5284.414315
3825,5286.032349
3826,5287.650383
3827,5288.650383
3828,5290.268417
3829,5291.886451
3830,5292.886451
3831,5294.504485
3832,5295.504485
3833,5297.122519
3834,5298.740553
3835,5299.740553
3836,5301.358587
3837,5302.976621
3838,5303.976621
3839,5305.594655
3840,5306.594655
3841,5308.212689
3842,5309.830723
3843,5310.830723
3844,5312.448757
3845,5313.448757
3846,5315.066791
3847,5316.684825
3848,5317.684825
3849,5319.302859
3850,5320.920893
3851,5321.920893
3852,5323.538927
3853,5324.538927
3854,5326.156961
3855,5327.774995
3856,5328.774995
3857,5330.393029
3858,5331.393029
3859,5333.011063
3860,5334.629097
3861,5335.629097
3862,5337.247131
3863,5338.865165
3864,5339.865165
3865,5341.483199
3866,5342.483199
3867,5344.101233
3868,5345.719267
3869,5346.719267
3870,5348.337301
3871,5349.955335
3872,5350.955335
3873,5352.573369
3874,5353.573369
3875,5355.191403
3876,5356.809437
3877,5357.809437
3878,5359.427471
3879,5360.427471
3880,5362.045505
3881,5363.663539
3882,5364.663539
3883,5366.281573
3884,5367.899607
3885,5368.899607
3886,5370.517641
3887,5371.517641
3888,5373.135675
3889,5374.753709
3890,5375.753709
3891,5377.371743
3892,5378.989777
3893,5379.989777
3894,5381.607811
3895,5382.607811
3896,5384.225845
3897,5385.843879
3898,5386.843879
3899,5388.461913
3900,5389.461913
3901,5391.079947
3902,5392.697981
3903,5393.697981
3904,5395.316015
3905,5396.934049
3906,5397.934049
3907,5399.552083
3908,5400.552083
3909,5402.170117
3910,5403.788151
3911,5404.788151
3912,5406.406185
3913,5407.406185
3914,5409.024219
3915,5410.642253
3916,5411.642253
3917,5413.260287
3918,5414.878321
3919,5415.878321
3920,5417.496355
3921,5418.496355
3922,5420.114389
3923,5421.732423
3924,5422.732423
3925,5424.350457
3926,5425.968491
3927,5426.968491
3928,5428.586525
3929,5429.586525
3930,5431.204559
3931,5432.822593
3932,5433.822593
3933,5435.440627
3934,5436.440627
3935,5438.058661
3936,5439.676695
3937,5440.676695
3938,5442.294729
3939,5443.912763
3940,5444.912763
3941,5446.530797
3942,5447.530797
3943,5449.148831
3944,5450.766865
3945,5451.766865
3946,5453.384899
3947,5454.384899
3948,5456.002933
3949,5457.620967
3950,5458.620967
3951,5460.239001
3952,5461.857035
3953,5462.857035
3954,5464.475069
3955,5465.475069
3956,5467.093102
3957,5468.711136
3958,5469.711136
3959,5471.32917
3960,5472.947204
3961,5473.947204
3962,5475.565238
3963,5476.565238
3964,5478.183272
3965,5479.801306
3966,5480.801306
3967,5482.41934
3968,5483.41934
3969,5485.037374
3970,5486.655408
3971,5487.655408
3972,5489.273442
3973,5490.891476
3974,5491.891476
3975,5493.50951
3976,5494.50951
3977,5496.127544
3978,5497.745578
3979,5498.745578
3980,5500.363612
3981,5501.981646
3982,5502.981646
3983,5504.59968
3984,5505.59968
3985,5507.217714
3986,5508.835748
3987,5509.835748
3988,5511.453782
3989,5512.453782
3990,5514.071816
3991,5515.68985
3992,5516.68985
3993,5518.307884
3994,5519.925918
3995,5520.925918
3996,5522.543952
3997,5523.543952
3998,5525.161986
3999,5526.78002
4000,5527.78002
4001,5529.398054
4002,5530.398054
4003,5532.016088
4004,5533.634122
4005,5534.634122
4006,5536.252156
4007,5537.87019
4008,5538.87019
4009,5540.488224
4010,5541.488224
4011,5543.106258
4012,5544.724292
4013,5545.724292
4014,5547.342326
4015,5548.96036
4016,5549.96036
4017,5551.578394
4018,5552.578394
4019,5554.196428
4020,5555.814462
4021,5556.814462
4022,5558.432496
4023,5559.432496
4024,5561.05053
4025,5562.668564
4026,5563.668564
4027,5565.286598
4028,5566.904632
4029,5567.904632
4030,5569.522666
4031,5570.522666
4032,5572.1407
4033,5573.758734
4034,5574.758734
4035,5576.376768
4036,5577.994802
4037,5578.994802
4038,5580.612836
4039,5581.612836
4040,5583.23087
4041,5584.848904
4042,5585.848904
4043,5587.466938
4044,5588.466938
4045,5590.084972
4046,5591.703006
4047,5592.703006
4048,5594.32104
4049,5595.939074
4050,5596.939074
4051,5598.557108
4052,5599.557108
4053,5601.175142
4054,5602.793176
4055,5603.793176
4056,5605.41121
4057,5606.41121
4058,5608.029244
4059,5609.647278
4060,5610.647278
4061,5612.265312
4062,5613.883346
4063,5614.883346
4064,5616.50138
4065,5617.50138
4066,5619.119414
4067,5620.737448
4068,5621.737448
4069,5623.355482
4070,5624.973516
4071,5625.973516
4072,5627.59155
4073,5628.59155
4074,5630.209584
4075,5631.827618
4076,5632.827618
4077,5634.445652
4078,5635.445652
4079,5637.063686
4080,5638.68172
4081,5639.68172
4082,5641.299754
4083,5642.917788
4084,5643.917788
4085,5645.535822
4086,5646.535822
4087,5648.153856
4088,5649.77189
4089,5650.77189
4090,5652.389924
4091,5653.389924
4092,5655.007958
4093,5656.625992
4094,5657.625992
4095,5659.244026
4096,5660.86206
4097,5661.86206
4098,5663.480094
4099,5664.480094
4100,5666.098127
4101,5667.716161
4102,5668.716161
4103,5670.334195
4104,5671.952229
4105,5672.952229
4106,5674.570263
4107,5675.570263
4108,5677.188297
4109,5678.806331
4110,5679.806331
4111,5681.424365
4112,5682.424365
4113,5684.042399
4114,5685.660433
4115,5686.660433
4116,5688.278467
4117,5689.896501
4118,5690.896501
4119,5692.514535
4120,5693.514535
4121,5695.132569
4122,5696.750603
4123,5697.750603
4124,5699.368637
4125,5700.986671
4126,5701.986671
4127,5703.604705
4128,5704.604705
4129,5706.222739
4130,5707.840773
4131,5708.840773
4132,5710.458807
4133,5711.458807
4134,5713.076841
4135,5714.694875
4136,5715.694875
4137,5717.312909
4138,5718.930943
4139,5719.930943
4140,5721.548977
4141,5722.548977
4142,5724.167011
4143,5725.785045
4144,5726.785045
4145,5728.403079
4146,5729.403079
4147,5731.021113
4148,5732.639147
4149,5733.639147
4150,5735.257181
4151,5736.875215
4152,5737.875215
4153,5739.493249
4154,5740.493249
4155,5742.111283
4156,5743.729317
4157,5744.729317
4158,5746.347351
4159,5747.965385
4160,5748.965385
4161,5750.583419
4162,5751.583419
4163,5753.201453
4164,5754.819487
4165,5755.819487
4166,5757.437521
4167,5758.437521
4168,5760.055555
4169,5761.673589
4170,5762.673589
4171,5764.291623
4172,5765.909657
4173,5766.909657
4174,5768.527691
4175,5769.527691
4176,5771.145725
4177,5772.763759
4178,5773.763759
4179,5775.381793
4180,5776.999827
4181,5777.999827
4182,5779.617861
4183,5780.617861
4184,5782.235895
4185,5783.853929
4186,5784.853929
4187,5786.471963
4188,5787.471963
4189,5789.089997
4190,5790.708031
4191,5791.708031
4192,5793.326065
4193,5794.944099
4194,5795.944099
4195,5797.562133
4196,5798.562133
4197,5800.180167
4198,5801.798201
4199,5802.798201
4200,5804.416235
4201,5805.416235
4202,5807.034269
4203,5808.652303
4204,5809.652303
4205,5811.270337
4206,5812.888371
4207,5813.888371
4208,5815.506405
4209,5816.506405
4210,5818.124439
4211,5819.742473
4212,5820.742473
4213,5822.360507
4214,5823.978541
4215,5824.978541
4216,5826.596575
4217,5827.596575
4218,5829.214609
4219,5830.832643
4220,5831.832643
4221,5833.450677
4222,5834.450677
4223,5836.068711
4224,5837.686745
4225,5838.686745
4226,5840.304779
4227,5841.922813
4228,5842.922813
4229,5844.540847
4230,5845.540847
4231,5847.158881
4232,5848.776915
4233,5849.776915
4234,5851.394949
4235,5852.394949
4236,5854.012983
4237,5855.631017
4238,5856.631017
4239,5858.249051
4240,5859.867085
4241,5860.867085
4242,5862.485119
4243,5863.485119
4244,5865.103152
4245,5866.721186
4246,5867.721186
4247,5869.33922
4248,5870.957254
4249,5871.957254
4250,5873.575288
4251,5874.575288
4252,5876.193322
4253,5877.811356
4254,5878.811356
4255,5880.42939
4256,5881.42939
4257,5883.047424
4258,5884.665458
4259,5885.665458
4260,5887.283492
4261,5888.901526
4262,5889.901526
4263,5891.51956
4264,5892.51956
4265,5894.137594
4266,5895.755628
4267,5896.755628
4268,5898.373662
4269,5899.991696
4270,5900.991696
4271,5902.60973
4272,5903.60973
4273,5905.227764
4274,5906.845798
4275,5907.845798
4276,5909.463832
4277,5910.463832
4278,5912.081866
4279,5913.6999
4280,5914.6999
4281,5916.317934
4282,5917.935968
4283,5918.935968
4284,5920.554002
4285,5921.554002
4286,5923.172036
4287,5924.79007
4288,5925.79007
4289,5927.408104
4290,5928.408104
4291,5930.026138
4292,5931.644172
4293,5932.644172
4294,5934.262206
4295,5935.88024
4296,5936.88024
4297,5938.498274
4298,5939.498274
4299,5941.116308
4300,5942.734342
4301,5943.734342
4302,5945.352376
4303,5946.97041
4304,5947.97041
4305,5949.588444
4306,5950.588444
4307,5952.206478
4308,5953.824512
4309,5954.824512
4310,5956.442546
4311,5957.442546
4312,5959.06058
4313,5960.678614
4314,5961.678614
4315,5963.296648
4316,5964.914682
4317,5965.914682
4318,5967.532716
4319,5968.532716
4320,5970.15075
4321,5971.768784
4322,5972.768784
4323,5974.386818
4324,5975.386818
4325,5977.004852
4326,5978.622886
4327,5979.622886
4328,5981.24092
4329,5982.858954
4330,5983.858954
4331,5985.476988
4332,5986.476988
4333,5988.095022
4334,5989.713056
4335,5990.713056
4336,5992.33109
4337,5993.949124
4338,5994.949124
4339,5996.567158
4340,5997.567158
4341,5999.185192
4342,6000.803226
4343,6001.803226
4344,6003.42126
4345,6004.42126
4346,6006.039294
4347,6007.657328
4348,6008.657328
4349,6010.275362
4350,6011.893396
4351,6012.893396
4352,6014.51143
4353,6015.51143
4354,6017.129464
4355,6018.747498
4356,6019.747498
4357,6021.365532
4358,6022.983566
4359,6023.983566
4360,6025.6016
4361,6026.6016
4362,6028.219634
4363,6029.837668
4364,6030.837668
4365,6032.455702
4366,6033.455702
4367,6035.073736
4368,6036.69177
4369,6037.69177
4370,6039.309804
4371,6040.927838
4372,6041.927838
4373,6043.545872
4374,6044.545872
4375,6046.163906
4376,6047.78194
4377,6048.78194
4378,6050.399974
4379,6051.399974
4380,6053.018008
4381,6054.636042
4382,6055.636042
4383,6057.254076
4384,6058.87211
4385,6059.87211
4386,6061.490144
4387,6062.490144
4388,6064.108177
4389,6065.726211
4390,6066.726211
4391,6068.344245
4392,6069.962279
4393,6070.962279
4394,6072.580313
4395,6073.580313
4396,6075.198347
4397,6076.816381
4398,6077.816381
4399,6079.434415
4400,6080.434415
4401,6082.052449
4402,6083.670483
4403,6084.670483
4404,6086.288517
4405,6087.906551
4406,6088.906551
4407,6090.524585
4408,6091.524585
4409,6093.142619
4410,6094.760653
4411,6095.760653
4412,6097.378687
4413,6098.996721
4414,6099.996721
4415,6101.614755
4416,6102.614755
4417,6104.232789
4418,6105.850823
4419,6106.850823
4420,6108.468857
4421,6109.468857
4422,6111.086891
4423,6112.704925
4424,6113.704925
4425,6115.322959
4426,6116.940993
4427,6117.940993
4428,6119.559027
4429,6120.559027
4430,6122.177061
4431,6123.795095
4432,6124.795095
4433,6126.413129
4434,6127.413129
4435,6129.031163
4436,6130.649197
4437,6131.649197
4438,6133.267231
4439,6134.885265
4440,6135.885265
4441,6137.503299
4442,6138.503299
4443,6140.121333
4444,6141.739367
4445,6142.739367
4446,6144.357401
4447,6145.975435
4448,6146.975435
4449,6148.593469
4450,6149.593469
4451,6151.211503
4452,6152.829537
4453,6153.829537
4454,6155.447571
4455,6156.447571
4456,6158.065605
4457,6159.683639
4458,6160.683639
4459,6162.301673
4460,6163.919707
4461,6164.919707
4462,6166.537741
4463,6167.537741
4464,6169.155775
4465,6170.773809
4466,6171.773809
4467,6173.391843
4468,6174.391843
4469,6176.009877
4470,6177.627911
4471,6178.627911
4472,6180.245945
4473,6181.863979
4474,6182.863979
4475,6184.482013
4476,6185.482013
4477,6187.100047
4478,6188.718081
4479,6189.718081
4480,6191.336115
4481,6192.954149
4482,6193.954149
4483,6195.572183
4484,6196.572183
4485,6198.190217
4486,6199.808251
4487,6200.808251
4488,6202.426285
4489,6203.426285
4490,6205.044319
4491,6206.662353
4492,6207.662353
4493,6209.280387
4494,6210.898421
4495,6211.898421
4496,6213.516455
4497,6214.516455
4498,6216.134489
4499,6217.752523
4500,6218.752523
4501,6220.370557
4502,6221.988591
4503,6222.988591
4504,6224.606625
4505,6225.606625
4506,6227.224659
4507,6228.842693
4508,6229.842693
4509,6231.460727
4510,6232.460727
4511,6234.078761
4512,6235.696795
4513,6236.696795
4514,6238.314829
4515,6239.932863
4516,6240.932863
4517,6242.550897
4518,6243.550897
4519,6245.168931
4520,6246.786965
4521,6247.786965
4522,6249.404999
4523,6250.404999
4524,6252.023033
4525,6253.641067
4526,6254.641067
4527,6256.259101
4528,6257.877135
4529,6258.877135
4530,6260.495168
4531,6261.495168
4532,6263.113202
4533,6264.731236
4534,6265.731236
4535,6267.34927
4536,6268.967304
4537,6269.967304
4538,6271.585338
4539,6272.585338
4540,6274.203372
4541,6275.821406
4542,6276.821406
4543,6278.43944
4544,6279.43944
4545,6281.057474
4546,6282.675508
4547,6283.675508
4548,6285.293542
4549,6286.911576
4550,6287.911576
4551,6289.52961
4552,6290.52961
4553,6292.147644
4554,6293.765678
4555,6294.765678
4556,6296.383712
4557,6297.383712
4558,6299.001746
4559,6300.61978
4560,6301.61978
4561,6303.237814
4562,6304.855848
4563,6305.855848
4564,6307.473882
4565,6308.473882
4566,6310.091916
4567,6311.70995
4568,6312.70995
4569,6314.327984
4570,6315.946018
4571,6316.946018
4572,6318.564052
4573,6319.564052
4574,6321.182086
4575,6322.80012
4576,6323.80012
4577,6325.418154
4578,6326.418154
4579,6328.036188
4580,6329.654222
4581,6330.654222
4582,6332.272256
4583,6333.89029
4584,6334.89029
4585,6336.508324
4586,6337.508324
4587,6339.126358
4588,6340.744392
4589,6341.744392
4590,6343.362426
4591,6344.98046
4592,6345.98046
4593,6347.598494
4594,6348.598494
4595,6350.216528
4596,6351.834562
4597,6352.834562
4598,6354.452596
4599,6355.452596
4600,6357.07063
4601,6358.688664
4602,6359.688664
4603,6361.306698
4604,6362.924732
4605,6363.924732
4606,6365.542766
4607,6366.542766
4608,6368.1608
4609,6369.778834
4610,6370.778834
4611,6372.396868
4612,6373.396868
4613,6375.014902
4614,6376.632936
4615,6377.632936
4616,6379.25097
4617,6380.869004
4618,6381.869004
4619,6383.487038
4620,6384.487038
4621,6386.105072
4622,6387.723106
4623,6388.723106
4624,6390.34114
4625,6391.959174
4626,6392.959174
4627,6394.577208
4628,6395.577208
4629,6397.195242
4630,6398.813276
4631,6399.813276
4632,6401.43131
4633,6402.43131
4634,6404.049344
4635,6405.667378
4636,6406.667378
4637,6408.285412
4638,6409.903446
4639,6410.903446
4640,6412.52148
4641,6413.52148
4642,6415.139514
4643,6416.757548
4644,6417.757548
4645,6419.375582
4646,6420.993616
4647,6421.993616
4648,6423.61165
4649,6424.61165
4650,6426.229684
4651,6427.847718
4652,6428.847718
4653,6430.465752
4654,6431.465752
4655,6433.083786
4656,6434.70182
4657,6435.70182
4658,6437.319854
4659,6438.937888
4660,6439.937888
4661,6441.555922
4662,6442.555922
4663,6444.173956
4664,6445.79199
4665,6446.79199
4666,6448.410024
4667,6449.410024
4668,6451.028058
4669,6452.646092
4670,6453.646092
4671,6455.264126
4672,6456.88216
4673,6457.88216
4674,6459.500193
4675,6460.500193
4676,6462.118227
4677,6463.736261
4678,6464.736261
4679,6466.354295
4680,6467.972329
4681,6468.972329
4682,6470.590363
4683,6471.590363
4684,6473.208397
4685,6474.826431
4686,6475.826431
4687,6477.444465
4688,6478.444465
4689,6480.062499
4690,6481.680533
4691,6482.680533
4692,6484.298567
4693,6485.916601
4694,6486.916601
4695,6488.534635
4696,6489.534635
4697,6491.152669
4698,6492.770703
4699,6493.770703
4700,6495.388737
4701,6496.388737
4702,6498.006771
4703,6499.624805
4704,6500.624805
4705,6502.242839
4706,6503.860873
4707,6504.860873
4708,6506.478907
4709,6507.478907
4710,6509.096941
4711,6510.714975
4712,6511.714975
4713,6513.333009
4714,6514.951043
4715,6515.951043
4716,6517.569077
4717,6518.569077
4718,6520.187111
4719,6521.805145
4720,6522.805145
4721,6524.423179
4722,6525.423179
4723,6527.041213
4724,6528.659247
4725,6529.659247
4726,6531.277281
4727,6532.895315
4728,6533.895315
4729,6535.513349
4730,6536.513349
4731,6538.131383
4732,6539.749417
4733,6540.749417
4734,6542.367451
4735,6543.985485
4736,6544.985485
4737,6546.603519
4738,6547.603519
4739,6549.221553
4740,6550.839587
4741,6551.839587
4742,6553.457621
4743,6554.457621
4744,6556.075655
4745,6557.693689
4746,6558.693689
4747,6560.311723
4748,6561.929757
4749,6562.929757
4750,6564.547791
4751,6565.547791
4752,6567.165825
4753,6568.783859
4754,6569.783859
4755,6571.401893
4756,6572.401893
4757,6574.019927
4758,6575.637961
4759,6576.637961
4760,6578.255995
4761,6579.874029
4762,6580.874029
4763,6582.492063
4764,6583.492063
4765,6585.110097
4766,6586.728131
4767,6587.728131
4768,6589.346165
4769,6590.964199
4770,6591.964199
4771,6593.582233
4772,6594.582233
4773,6596.200267
4774,6597.818301
4775,6598.818301
4776,6600.436335
4777,6601.436335
4778,6603.054369
4779,6604.672403
4780,6605.672403
4781,6607.290437
4782,6608.908471
4783,6609.908471
4784,6611.526505
4785,6612.526505
4786,6614.144539
4787,6615.762573
4788,6616.762573
4789,6618.380607
4790,6619.998641
4791,6620.998641
4792,6622.616675
4793,6623.616675
4794,6625.234709
4795,6626.852743
4796,6627.852743
4797,6629.470777
4798,6630.470777
4799,6632.088811
4800,6633.706845
4801,6634.706845
4802,6636.324879
4803,6637.942913
4804,6638.942913
4805,6640.560947
4806,6641.560947
4807,6643.178981
4808,6644.797015
4809,6645.797015
4810,6647.415049
4811,6648.415049
4812,6650.033083
4813,6651.651117
4814,6652.651117
4815,6654.269151
4816,6655.887185
4817,6656.887185
4818,6658.505218
4819,6659.505218
4820,6661.123252
4821,6662.741286
4822,6663.741286
4823,6665.35932
4824,6666.977354
4825,6667.977354
4826,6669.595388
4827,6670.595388
4828,6672.213422
4829,6673.831456
4830,6674.831456
4831,6676.44949
4832,6677.44949
4833,6679.067524
4834,6680.685558
4835,6681.685558
4836,6683.303592
4837,6684.921626
4838,6685.921626
4839,6687.53966
4840,6688.53966
4841,6690.157694
4842,6691.775728
4843,6692.775728
4844,6694.393762
4845,6695.393762
4846,6697.011796
4847,6698.62983
4848,6699.62983
4849,6701.247864
4850,6702.865898
4851,6703.865898
4852,6705.483932
4853,6706.483932
4854,6708.101966
4855,6709.72
